transaction_id,amount,location,transaction_time,is_fraud,flag_for_review
TID000795,95.46,Chicago,2025-06-12 01:19:20.683775,1,False
TID000796,4361.26,San Diego,2025-06-19 01:36:25.683775,0,False
TID000797,4660.93,Phoenix,2025-06-21 07:58:57.683775,0,False
TID000798,2827.84,San Jose,2025-05-30 05:19:29.683775,0,False
TID000799,3484.77,Philadelphia,2025-06-09 13:24:31.683775,0,False
TID000800,4612.88,Dallas,2025-06-05 19:15:24.683775,0,False
TID000801,3537.66,Chicago,2025-06-16 17:05:29.683775,0,False
TID000802,766.93,Chicago,2025-05-31 00:21:36.683775,0,False
TID000803,2883.56,Philadelphia,2025-06-07 01:14:19.683775,0,False
TID000804,3035.54,San Jose,2025-06-15 21:25:44.683775,1,False
TID000805,2123.53,Phoenix,2025-06-06 02:27:29.683775,0,False
TID000806,3683.54,Los Angeles,2025-05-31 21:44:45.683775,0,False
TID000807,4672.16,Philadelphia,2025-05-29 18:24:19.683775,0,False
TID000808,4628.21,Houston,2025-05-27 12:34:15.683775,0,False
TID000809,2256.94,Philadelphia,2025-06-08 03:43:59.683775,0,False
TID000810,570.62,Philadelphia,2025-06-12 17:10:43.683775,0,False
TID000811,4924.28,Phoenix,2025-06-23 22:34:42.683775,0,False
TID000812,4195.3,Houston,2025-06-14 08:46:26.683775,0,False
TID000813,627.69,Los Angeles,2025-06-06 02:52:03.683775,1,False
TID000814,4604.61,San Antonio,2025-06-01 19:40:30.683775,0,False
TID000815,4350.13,Philadelphia,2025-06-09 23:06:07.683775,0,False
TID000816,2596.6,Chicago,2025-06-22 02:39:57.683775,0,False
TID000817,2958.42,San Diego,2025-06-09 05:57:03.683775,0,False
TID000818,1998.02,New York,2025-06-03 06:47:03.683775,0,False
TID000819,278.53,San Diego,2025-06-01 19:15:32.683775,0,False
TID000820,1679.31,San Diego,2025-06-18 06:07:59.683775,0,False
TID000821,4015.25,Dallas,2025-06-19 01:18:34.683775,0,False
TID000822,28.14,Houston,2025-06-16 17:29:26.683775,0,False
TID000823,1670.83,San Antonio,2025-06-18 06:42:31.683775,0,False
TID000824,1993.85,Dallas,2025-06-09 01:05:14.683775,0,False
TID000825,2689.29,San Jose,2025-06-18 05:05:24.683775,0,False
TID000826,4599.68,Phoenix,2025-05-26 04:36:50.683775,1,False
TID000827,1735.0,New York,2025-05-29 10:31:35.683775,0,False
TID000828,1738.03,Philadelphia,2025-06-13 03:46:19.683775,0,False
TID000829,3688.82,Philadelphia,2025-06-18 14:29:49.683775,0,False
TID000830,2263.83,Dallas,2025-06-16 06:19:26.683775,0,False
TID000831,1126.9,Dallas,2025-06-05 18:04:51.683775,0,False
TID000832,2264.94,Phoenix,2025-06-04 12:16:23.683775,0,False
TID000833,708.58,Philadelphia,2025-06-22 09:15:24.683775,0,False
TID000834,886.05,Phoenix,2025-06-11 04:45:51.683775,0,False
TID000835,2494.35,San Diego,2025-05-27 10:18:09.683775,0,False
TID000836,2097.53,Phoenix,2025-05-27 12:29:43.683775,0,False
TID000837,4574.66,San Antonio,2025-06-07 17:24:56.683775,0,False
TID000838,1815.16,Los Angeles,2025-06-18 02:12:18.683775,0,False
TID000839,2905.04,Phoenix,2025-06-23 01:46:17.683775,0,False
TID000840,3163.16,San Jose,2025-06-16 21:53:06.683775,0,False
TID000841,70.41,Houston,2025-06-07 22:31:57.683775,0,False
TID000842,3319.37,San Antonio,2025-06-20 02:54:06.683775,0,False
TID000843,894.29,San Antonio,2025-05-25 11:08:20.683775,0,False
TID000844,4805.55,Dallas,2025-05-30 06:51:17.683775,0,False
TID000845,747.57,Dallas,2025-06-14 23:40:44.683775,1,False
TID000846,2076.05,Dallas,2025-05-31 13:39:25.683775,1,False
TID000847,431.32,Houston,2025-06-06 21:44:41.683775,0,False
TID000848,4984.39,Houston,2025-06-11 19:46:24.683775,1,False
TID000849,2513.46,San Diego,2025-06-13 15:26:12.683775,1,False
TID000850,2978.95,San Diego,2025-06-11 19:57:34.683775,0,False
TID000851,340.05,Dallas,2025-05-27 06:19:22.683775,0,False
TID000852,3751.05,New York,2025-06-13 12:19:23.683775,0,False
TID000853,1053.48,New York,2025-05-27 13:12:52.683775,0,False
TID000854,4490.78,San Antonio,2025-06-21 18:02:16.683775,0,False
TID000855,1029.67,San Jose,2025-06-21 08:10:32.683775,0,False
TID000856,957.49,San Jose,2025-06-03 12:24:05.683775,1,False
TID000857,187.57,San Diego,2025-06-11 15:58:56.683775,0,False
TID000858,2362.97,Phoenix,2025-06-20 22:09:47.683775,0,False
TID000859,2826.38,New York,2025-06-08 01:51:25.683775,0,False
TID000860,333.21,San Antonio,2025-05-28 15:16:56.683775,0,False
TID000861,3878.76,Dallas,2025-06-12 19:44:26.683775,0,False
TID000862,2269.18,Phoenix,2025-06-18 13:06:42.683775,0,False
TID000863,2624.33,San Antonio,2025-06-15 22:18:45.683775,0,False
TID000864,2206.61,San Jose,2025-06-20 18:14:29.683775,0,False
TID000865,2006.81,New York,2025-06-07 15:30:35.683775,0,False
TID000866,2800.4,San Diego,2025-06-23 17:31:42.683775,0,False
TID000867,780.43,Chicago,2025-05-30 20:02:11.683775,0,False
TID000868,913.73,Houston,2025-05-31 07:30:55.683775,0,False
TID000869,4309.62,Los Angeles,2025-05-29 18:15:13.683775,1,False
TID000870,4730.85,Philadelphia,2025-06-13 04:32:33.683775,0,False
TID000871,1869.68,Philadelphia,2025-06-12 04:25:09.683775,0,False
TID000872,1357.37,San Diego,2025-06-10 12:40:28.683775,0,False
TID000873,3221.78,Los Angeles,2025-06-21 03:31:58.683775,1,False
TID000874,2046.63,New York,2025-06-11 19:34:26.683775,1,False
TID000875,131.8,Dallas,2025-06-01 01:41:43.683775,0,False
TID000876,784.98,San Antonio,2025-06-03 17:31:51.683775,0,False
TID000877,3581.28,Chicago,2025-06-23 07:31:54.683775,0,False
TID000878,3296.33,San Jose,2025-06-18 18:46:56.683775,0,False
TID000879,140.34,Los Angeles,2025-06-13 13:15:41.683775,0,False
TID000880,1113.75,Phoenix,2025-06-18 08:14:40.683775,0,False
TID000881,1159.22,Chicago,2025-05-27 00:30:43.683775,0,False
TID000882,3361.1,Chicago,2025-05-27 06:23:38.683775,0,False
TID000883,103.45,New York,2025-05-26 22:56:59.683775,0,False
TID000884,525.02,Dallas,2025-05-31 17:16:14.683775,0,False
TID000885,4000.58,San Jose,2025-06-10 05:37:55.683775,0,False
TID000886,896.83,San Antonio,2025-06-17 01:33:48.683775,0,False
TID000887,3265.47,Los Angeles,2025-06-19 06:40:41.683775,0,False
TID000888,1194.72,Phoenix,2025-06-16 06:02:30.683775,0,False
TID000889,501.71,Houston,2025-06-01 07:08:24.683775,0,False
TID000890,1219.65,Philadelphia,2025-06-23 11:57:22.683775,0,False
TID000891,3612.72,San Antonio,2025-06-19 02:13:09.683775,0,False
TID000892,4279.2,Phoenix,2025-05-31 20:28:05.683775,0,False
TID000893,4151.95,Chicago,2025-06-09 23:43:10.683775,0,False
TID000894,1988.93,Dallas,2025-06-23 19:53:16.683775,0,False
TID000895,3342.09,Los Angeles,2025-06-09 12:43:33.683775,1,False
TID000896,1028.9,Houston,2025-06-01 22:56:24.683775,0,False
TID000897,1469.27,Phoenix,2025-06-13 03:26:12.683775,0,False
TID000898,4482.2,Chicago,2025-06-23 23:53:12.683775,1,False
TID000899,69.94,Philadelphia,2025-06-08 14:14:41.683775,0,False
TID000900,432.12,Philadelphia,2025-06-22 21:21:03.683775,0,False
TID000901,1043.39,San Jose,2025-06-10 09:30:54.683775,1,False
TID000902,137.53,Chicago,2025-06-18 16:40:35.683775,0,False
TID000903,911.27,San Jose,2025-06-18 19:28:17.683775,0,False
TID000904,2917.29,San Antonio,2025-06-19 21:49:57.683775,0,False
TID000905,2110.02,Chicago,2025-06-17 20:19:27.683775,0,False
TID000906,4463.9,Philadelphia,2025-06-21 09:27:57.683775,0,False
TID000907,4088.13,San Antonio,2025-06-08 14:53:34.683775,0,False
TID000908,1712.38,San Diego,2025-06-17 02:54:05.683775,0,False
TID000909,1300.82,New York,2025-05-25 20:59:42.683775,0,False
TID000910,1901.56,San Antonio,2025-06-11 22:46:46.683775,0,False
TID000911,2953.52,Phoenix,2025-06-10 03:32:01.683775,0,False
TID000912,1343.98,San Jose,2025-05-30 09:18:36.683775,0,False
TID000913,3122.62,Chicago,2025-06-14 06:54:58.683775,1,False
TID000914,2050.01,San Diego,2025-06-22 09:40:26.683775,0,False
TID000915,2762.48,San Antonio,2025-06-09 00:04:56.683775,0,False
TID000916,2183.45,Houston,2025-05-26 08:39:28.683775,0,False
TID000917,1475.86,San Antonio,2025-06-23 01:03:42.683775,0,False
TID000918,4742.52,San Antonio,2025-06-17 02:32:57.683775,0,False
TID000919,3819.21,San Antonio,2025-06-06 22:58:37.683775,0,False
TID000920,704.87,San Diego,2025-06-22 03:34:59.683775,0,False
TID000921,4343.0,San Antonio,2025-06-22 02:36:16.683775,0,False
TID000922,2439.72,Dallas,2025-06-05 02:43:07.683775,0,False
TID000923,4473.29,San Antonio,2025-05-27 13:26:41.683775,0,False
TID000924,4000.28,San Jose,2025-06-22 09:27:56.683775,0,False
TID000925,2128.94,San Antonio,2025-06-17 09:22:30.683775,0,False
TID000926,117.23,Houston,2025-06-02 08:16:21.683775,0,False
TID000927,1347.04,Phoenix,2025-06-19 12:23:11.683775,0,False
TID000928,2710.46,Philadelphia,2025-06-12 12:33:55.683775,0,False
TID000929,3169.22,San Diego,2025-06-01 05:46:58.683775,1,False
TID000930,1293.15,New York,2025-06-05 19:47:28.683775,0,False
TID000931,701.08,Chicago,2025-05-26 14:23:38.683775,0,False
TID000932,4175.48,San Diego,2025-06-21 20:42:15.683775,0,False
TID000933,4922.09,Los Angeles,2025-05-30 09:38:57.683775,0,False
TID000934,2630.82,Los Angeles,2025-06-03 07:53:29.683775,0,False
TID000935,862.54,Philadelphia,2025-05-25 23:40:31.683775,0,False
TID000936,1365.18,San Jose,2025-06-15 11:27:31.683775,0,False
TID000937,96.86,Philadelphia,2025-06-09 07:05:23.683775,1,False
TID000938,4571.92,San Jose,2025-06-14 09:31:33.683775,0,False
TID000939,593.17,Dallas,2025-06-01 10:02:30.683775,0,False
TID000940,2884.7,Chicago,2025-06-14 02:44:42.683775,0,False
TID000941,1373.91,Dallas,2025-06-03 23:09:45.683775,0,False
TID000942,2773.12,Phoenix,2025-06-13 23:44:09.683775,0,False
TID000943,3258.84,Dallas,2025-06-18 10:16:25.683775,1,False
TID000944,4149.56,San Diego,2025-06-23 18:02:06.683775,0,False
TID000945,1036.07,Houston,2025-06-16 23:04:18.683775,0,False
TID000946,59.92,Los Angeles,2025-05-28 02:10:28.683775,1,False
TID000947,688.74,San Jose,2025-05-31 18:29:21.683775,0,False
TID000948,4500.59,Los Angeles,2025-06-19 05:55:17.683775,0,False
TID000949,4370.08,San Jose,2025-06-04 03:10:56.683775,0,False
TID000950,2989.08,Dallas,2025-06-21 07:05:31.683775,0,False
TID000951,3004.58,San Diego,2025-06-09 20:19:18.683775,0,False
TID000952,3326.86,San Jose,2025-06-17 06:57:15.683775,0,False
TID000953,880.98,San Jose,2025-06-19 13:50:12.683775,0,False
TID000954,4572.49,Dallas,2025-06-12 08:38:39.683775,0,False
TID000955,2096.76,Houston,2025-06-09 07:09:35.683775,0,False
TID000956,1918.78,San Diego,2025-06-02 11:23:01.683775,0,False
TID000957,2596.99,New York,2025-06-16 09:09:30.683775,1,False
TID000958,239.6,Philadelphia,2025-06-19 22:44:58.683775,0,False
TID000959,835.59,Phoenix,2025-06-10 16:27:05.683775,0,False
TID000960,3691.48,San Antonio,2025-06-20 14:03:57.683775,0,False
TID000961,418.58,San Antonio,2025-06-11 06:23:09.683775,0,False
TID000962,3017.74,Philadelphia,2025-06-06 21:36:57.683775,0,False
TID000963,1230.52,Dallas,2025-06-23 16:24:08.683775,0,False
TID000964,1949.53,San Jose,2025-06-17 13:43:20.683775,1,False
TID000965,1447.03,Los Angeles,2025-06-03 09:36:56.683775,0,False
TID000966,1781.59,Chicago,2025-06-06 00:49:38.683775,0,False
TID000967,3596.63,New York,2025-06-07 14:40:39.683775,0,False
TID000968,1489.12,Dallas,2025-06-21 03:49:47.683775,0,False
TID000969,2834.19,Philadelphia,2025-06-08 13:23:18.683775,0,False
TID000970,2382.87,San Jose,2025-06-04 23:36:02.683775,0,False
TID000971,3320.04,Chicago,2025-06-08 12:21:27.683775,0,False
TID000972,4684.46,New York,2025-06-08 02:19:33.683775,1,False
TID000973,3664.2,Dallas,2025-06-04 03:06:28.683775,0,False
TID000974,1078.63,San Jose,2025-06-17 19:20:29.683775,0,False
TID000975,160.76,Houston,2025-06-09 10:59:27.683775,1,False
TID000976,1315.01,Phoenix,2025-06-17 08:37:23.683775,0,False
TID000977,2977.41,Los Angeles,2025-06-10 23:59:48.683775,0,False
TID000978,261.87,San Jose,2025-06-21 06:37:37.683775,0,False
TID000979,2484.35,Houston,2025-06-07 08:12:46.683775,0,False
TID000980,2986.23,Phoenix,2025-06-08 00:54:38.683775,0,False
TID000981,1674.55,New York,2025-05-30 23:36:19.683775,0,False
TID000982,3855.71,Dallas,2025-06-21 21:45:38.683775,1,False
TID000983,537.46,Los Angeles,2025-06-20 10:28:29.683775,1,False
TID000984,380.31,Phoenix,2025-06-12 11:59:14.683775,0,False
TID000985,3642.3,San Antonio,2025-06-13 05:16:31.683775,0,False
TID000986,2479.98,San Diego,2025-06-10 19:43:21.683775,1,False
TID000987,3443.57,San Jose,2025-06-01 04:16:07.683775,0,False
TID000988,2176.96,Phoenix,2025-06-08 04:00:48.683775,0,False
TID000989,1235.78,San Diego,2025-05-27 02:37:21.683775,0,False
TID000990,4096.42,Los Angeles,2025-06-08 00:43:31.683775,0,False
TID000991,3998.08,Phoenix,2025-05-28 21:41:15.683775,0,False
TID000992,3475.01,New York,2025-06-10 21:09:15.683775,0,False
TID000993,1364.36,Phoenix,2025-06-15 13:01:01.683775,0,False
TID000994,2953.2,Phoenix,2025-06-06 12:23:25.683775,0,False
TID000995,1808.06,San Jose,2025-06-17 07:46:46.683775,0,False
TID000996,462.45,New York,2025-06-04 10:55:27.683775,0,False
TID000997,4586.98,Houston,2025-06-03 21:02:16.683775,0,False
TID000998,688.41,Phoenix,2025-06-20 05:06:01.683775,1,False
TID000999,4751.44,San Jose,2025-06-07 05:30:15.683775,0,False
TID001000,2232.8,Dallas,2025-06-21 08:24:36.683775,0,False
TIDTEST1,15000.0,San Jose,2025-05-31 15:44:48.683775,0,True
TIDTEST2,20000.0,San Jose,2025-06-20 07:00:29.683775,0,True
TIDTEST3,18000.0,San Jose,2025-06-02 06:05:12.683775,0,True
TIDTEST4,25000.0,Houston,2025-06-14 18:04:22.683775,0,True
TIDTEST5,30000.0,Phoenix,2025-06-10 14:47:03.683775,0,True
